Summary statistics
fracStepsOn=0.5
fracTimeOn=0.604561657228
timeTotal=159.677968835
Parameters used in generation
nSteps=66.0
fracOn=0.5
avgDurOn=3.0
stdDurOn=0.5
minDurOn=2.0
maxDurOn=4.0
avgDurOff=2.0
stdDurOff=1.0
minDurOff=0.0
maxDurOff=4.0
STEPLIST
True,3.13170567501
True,2.4727110737
True,2.43204949026
True,2.33304832022
True,2.70668349267
False,1.21201113356
False,0.819915480574
True,3.5406423075
True,2.93336502396
False,3.25625100674
True,3.08679367311
True,3.0943115294
False,2.49619118599
False,0.916131800109
False,1.525368838
True,3.03363043939
True,2.82310520696
False,2.2698688096
False,2.23208236905
False,0.813308081085
False,2.38324652747
False,0.96418341827
False,2.04343687708
False,4.0
False,1.56369281996
False,0.814568502052
True,3.08733681636
True,2.14850353669
True,3.29827224498
False,2.13095415056
False,1.34560798134
False,2.09960555762
True,2.51716719033
True,2.9180725422
True,3.28377747917
False,1.37700334109
True,2.78563646381
False,1.12488847743
True,3.75706624579
True,2.92504714652
False,1.32937031311
True,3.45383291414
False,2.40554179619
True,2.97771074946
True,2.73214072148
True,3.06487898967
True,2.93203480734
False,2.9160651897
False,3.16568320716
False,1.50566042265
True,2.90887847649
False,3.33807170612
True,2.80945081469
False,2.9365190789
False,2.62698020799
True,2.84955873618
False,1.62720296568
True,2.49351929563
True,3.18586042785
False,1.8775736327
False,0.849581615075
True,3.66546728129
True,2.18387588044
False,0.474752053982
False,2.70147282652
True,2.96904246913
