Summary statistics
fracStepsOn=0.5
fracTimeOn=0.601182401812
timeTotal=163.062281151
Parameters used in generation
nSteps=66.0
fracOn=0.5
avgDurOn=3.0
stdDurOn=0.5
minDurOn=2.0
maxDurOn=4.0
avgDurOff=2.0
stdDurOff=1.0
minDurOff=0.0
maxDurOff=4.0
STEPLIST
False,0.846939516637
True,3.06088122942
False,2.20049349441
False,3.54866029817
False,2.33302635817
False,2.27728361326
True,3.25238145074
False,3.79070446207
False,2.64682596124
True,3.36651744177
True,4.0
False,1.44043911063
True,2.50004887729
True,3.24249345489
False,2.31258174493
True,3.59706897172
True,2.40119196792
False,1.48197964013
False,0.0
False,2.3175519147
False,1.02041343145
True,2.55937777638
False,2.60753779122
True,3.25359578104
False,1.37466254974
True,2.93993697978
True,2.81604612576
False,1.02378638485
False,2.17169897345
True,3.48789885261
True,2.51397798693
False,1.58070664052
True,2.43164134195
True,2.2112437652
True,2.17102111172
True,2.0
True,2.55913928306
True,3.00854068364
False,3.3528213321
False,2.26462339079
True,2.50604562741
True,2.89368229837
False,3.87517950592
False,2.00917502491
False,0.67981626655
True,4.0
False,2.74394524392
False,1.22796996589
True,3.07537804124
True,2.45910834676
False,1.56272400824
False,2.83330463803
True,3.57782689486
False,1.26885258078
False,0.972544740771
False,1.89167612006
True,3.42090340914
False,1.4543342841
True,3.61331482777
True,2.86181094174
True,2.57398575565
False,2.96169414189
True,2.92763377872
False,0.958154194032
True,3.92066820109
True,2.82681262249
